row,rt,button_pressed,left_image,right_image,trial_type,trial_index,time_elapsed,subject_id,task,responses
2404,3050,1,eight_5.png,eight_3.png,html-button-response,34,190669,5984f13fe684850001dfd582,typicality,NULL
2405,5688,0,one_4.png,one_8.png,html-button-response,35,196360,5984f13fe684850001dfd582,typicality,NULL
2406,2188,0,one_1.png,one_2.png,html-button-response,36,198552,5984f13fe684850001dfd582,typicality,NULL
2407,1141,1,one_9.png,one_6.png,html-button-response,37,199696,5984f13fe684850001dfd582,typicality,NULL
2408,7293,1,eight_4.png,eight_1.png,html-button-response,38,206992,5984f13fe684850001dfd582,typicality,NULL
2409,2092,0,zero_3.png,zero_2.png,html-button-response,39,209087,5984f13fe684850001dfd582,typicality,NULL
2410,904,0,nine_4.png,nine_8.png,html-button-response,40,209993,5984f13fe684850001dfd582,typicality,NULL
2411,3792,0,five_5.png,five_2.png,html-button-response,41,213788,5984f13fe684850001dfd582,typicality,NULL
2412,986,1,six_3.png,six_5.png,html-button-response,42,214777,5984f13fe684850001dfd582,typicality,NULL
2413,767,0,three_7.png,three_1.png,html-button-response,43,215548,5984f13fe684850001dfd582,typicality,NULL
2414,760,0,eight_7.png,eight_9.png,html-button-response,44,216311,5984f13fe684850001dfd582,typicality,NULL
2415,874,0,eight_7.png,eight_1.png,html-button-response,45,217188,5984f13fe684850001dfd582,typicality,NULL
2416,942,0,seven_9.png,seven_10.png,html-button-response,46,218133,5984f13fe684850001dfd582,typicality,NULL
2417,924,1,one_10.png,one_3.png,html-button-response,47,219060,5984f13fe684850001dfd582,typicality,NULL
2418,665,0,five_10.png,five_9.png,html-button-response,48,219727,5984f13fe684850001dfd582,typicality,NULL
2419,646,1,zero_7.png,zero_10.png,html-button-response,49,220377,5984f13fe684850001dfd582,typicality,NULL
2420,818,0,zero_2.png,zero_8.png,html-button-response,50,221198,5984f13fe684850001dfd582,typicality,NULL
2421,825,0,eight_2.png,eight_8.png,html-button-response,51,222025,5984f13fe684850001dfd582,typicality,NULL
2422,1868,0,seven_3.png,seven_2.png,html-button-response,52,223896,5984f13fe684850001dfd582,typicality,NULL
2423,3447,0,six_9.png,six_7.png,html-button-response,53,227347,5984f13fe684850001dfd582,typicality,NULL
2424,2032,0,three_9.png,three_10.png,html-button-response,54,229382,5984f13fe684850001dfd582,typicality,NULL
2425,1072,0,one_1.png,one_4.png,html-button-response,55,230456,5984f13fe684850001dfd582,typicality,NULL
2426,3583,0,nine_9.png,nine_8.png,html-button-response,56,234042,5984f13fe684850001dfd582,typicality,NULL
2427,1225,0,seven_1.png,seven_4.png,html-button-response,57,235270,5984f13fe684850001dfd582,typicality,NULL
2428,1532,0,three_5.png,three_6.png,html-button-response,58,236804,5984f13fe684850001dfd582,typicality,NULL
2429,856,1,zero_5.png,zero_4.png,html-button-response,59,237664,5984f13fe684850001dfd582,typicality,NULL
2430,2042,0,seven_6.png,seven_4.png,html-button-response,60,239709,5984f13fe684850001dfd582,typicality,NULL
2431,5735,0,two_3.png,two_5.png,html-button-response,61,245447,5984f13fe684850001dfd582,typicality,NULL
2432,2172,1,eight_2.png,eight_8.png,html-button-response,62,247623,5984f13fe684850001dfd582,typicality,NULL
2433,984,1,three_4.png,three_8.png,html-button-response,63,248610,5984f13fe684850001dfd582,typicality,NULL
2434,1199,0,three_3.png,three_5.png,html-button-response,64,249812,5984f13fe684850001dfd582,typicality,NULL
2435,1084,0,nine_2.png,nine_10.png,html-button-response,65,250899,5984f13fe684850001dfd582,typicality,NULL
2436,2181,1,five_8.png,five_4.png,html-button-response,66,253083,5984f13fe684850001dfd582,typicality,NULL
2437,2151,0,four_6.png,four_4.png,html-button-response,67,255236,5984f13fe684850001dfd582,typicality,NULL
2438,1877,0,six_4.png,six_5.png,html-button-response,68,257119,5984f13fe684850001dfd582,typicality,NULL
2439,1363,1,seven_8.png,seven_1.png,html-button-response,69,258487,5984f13fe684850001dfd582,typicality,NULL
2440,2844,0,two_6.png,two_8.png,html-button-response,70,261333,5984f13fe684850001dfd582,typicality,NULL
2441,3343,1,four_4.png,four_5.png,html-button-response,71,264679,5984f13fe684850001dfd582,typicality,NULL
2442,4532,1,four_8.png,four_3.png,html-button-response,72,269215,5984f13fe684850001dfd582,typicality,NULL
2443,1065,1,zero_1.png,zero_9.png,html-button-response,73,270283,5984f13fe684850001dfd582,typicality,NULL
2444,1358,0,one_2.png,one_7.png,html-button-response,74,271643,5984f13fe684850001dfd582,typicality,NULL
2445,2851,1,three_3.png,three_9.png,html-button-response,75,274498,5984f13fe684850001dfd582,typicality,NULL
2446,1822,0,five_4.png,five_8.png,html-button-response,76,276322,5984f13fe684850001dfd582,typicality,NULL
2447,5987,0,two_2.png,two_3.png,html-button-response,77,282312,5984f13fe684850001dfd582,typicality,NULL
2448,1335,0,three_2.png,three_6.png,html-button-response,78,283651,5984f13fe684850001dfd582,typicality,NULL
2449,3100,1,five_9.png,five_10.png,html-button-response,79,286754,5984f13fe684850001dfd582,typicality,NULL
2450,1044,0,one_5.png,one_7.png,html-button-response,80,287803,5984f13fe684850001dfd582,typicality,NULL
2451,4039,1,two_6.png,two_4.png,html-button-response,81,291844,5984f13fe684850001dfd582,typicality,NULL
2452,1646,1,two_4.png,two_5.png,html-button-response,82,293494,5984f13fe684850001dfd582,typicality,NULL
2453,1657,1,two_10.png,two_7.png,html-button-response,83,295154,5984f13fe684850001dfd582,typicality,NULL
2454,1045,1,five_2.png,five_7.png,html-button-response,84,296202,5984f13fe684850001dfd582,typicality,NULL
2455,1513,1,one_10.png,one_6.png,html-button-response,85,297719,5984f13fe684850001dfd582,typicality,NULL
2456,3113,0,four_1.png,four_2.png,html-button-response,86,300834,5984f13fe684850001dfd582,typicality,NULL
2457,1575,0,eight_10.png,eight_6.png,html-button-response,87,302413,5984f13fe684850001dfd582,typicality,NULL
2458,3771,0,four_1.png,four_10.png,html-button-response,88,306186,5984f13fe684850001dfd582,typicality,NULL
2459,3021,0,six_1.png,six_3.png,html-button-response,89,309210,5984f13fe684850001dfd582,typicality,NULL
2460,965,0,five_7.png,five_1.png,html-button-response,90,310179,5984f13fe684850001dfd582,typicality,NULL
2461,4849,1,seven_8.png,seven_6.png,html-button-response,91,315031,5984f13fe684850001dfd582,typicality,NULL
2462,922,1,three_2.png,three_7.png,html-button-response,92,315957,5984f13fe684850001dfd582,typicality,NULL
2463,5927,0,eight_5.png,eight_6.png,html-button-response,93,321886,5984f13fe684850001dfd582,typicality,NULL
2464,2845,0,four_9.png,four_7.png,html-button-response,94,324735,5984f13fe684850001dfd582,typicality,NULL
2465,6225,1,seven_9.png,seven_5.png,html-button-response,95,330963,5984f13fe684850001dfd582,typicality,NULL
2466,2990,1,four_3.png,four_6.png,html-button-response,96,333957,5984f13fe684850001dfd582,typicality,NULL
2467,3347,0,two_1.png,two_9.png,html-button-response,97,337306,5984f13fe684850001dfd582,typicality,NULL
2468,2899,1,three_8.png,three_10.png,html-button-response,98,340208,5984f13fe684850001dfd582,typicality,NULL
2469,2971,1,nine_7.png,nine_9.png,html-button-response,99,343182,5984f13fe684850001dfd582,typicality,NULL
2470,4148,1,five_6.png,five_3.png,html-button-response,100,347334,5984f13fe684850001dfd582,typicality,NULL
2471,1471,1,seven_2.png,seven_7.png,html-button-response,101,348809,5984f13fe684850001dfd582,typicality,NULL
2472,2647,0,four_9.png,four_8.png,html-button-response,102,351458,5984f13fe684850001dfd582,typicality,NULL
2473,5113,0," "," ",html-button-response,0,5173,5cacd94d51928b0017495a2f,typicality,NULL
2474,25375,NULL," "," ",instructions,1,30550,5cacd94d51928b0017495a2f,typicality,NULL
2475,15412,NULL,NULL,NULL,survey-text,2,46026,5cacd94d51928b0017495a2f,typicality,"{"Q0":"I need to pick the ones I find most strange/ am not used to seeing"}"
2476,2369,0,two_7.png,two_9.png,html-button-response,3,48397,5cacd94d51928b0017495a2f,typicality,NULL
2477,1125,1,zero_7.png,zero_4.png,html-button-response,4,49523,5cacd94d51928b0017495a2f,typicality,NULL
2478,3567,0,six_1.png,six_6.png,html-button-response,5,53091,5cacd94d51928b0017495a2f,typicality,NULL
2479,3437,1,three_5.png,three_10.png,html-button-response,6,56529,5cacd94d51928b0017495a2f,typicality,NULL
2480,1255,0,eight_7.png,eight_9.png,html-button-response,7,57785,5cacd94d51928b0017495a2f,typicality,NULL
2481,1024,1,six_10.png,six_9.png,html-button-response,8,58811,5cacd94d51928b0017495a2f,typicality,NULL
2482,1064,0,one_5.png,one_7.png,html-button-response,9,59876,5cacd94d51928b0017495a2f,typicality,NULL
2483,1084,1,two_9.png,two_8.png,html-button-response,10,60961,5cacd94d51928b0017495a2f,typicality,NULL
2484,863,0,three_7.png,three_8.png,html-button-response,11,61826,5cacd94d51928b0017495a2f,typicality,NULL
2485,1215,1,four_6.png,four_3.png,html-button-response,12,63041,5cacd94d51928b0017495a2f,typicality,NULL
2486,1215,1,zero_9.png,zero_5.png,html-button-response,13,64258,5cacd94d51928b0017495a2f,typicality,NULL
2487,783,1,zero_4.png,zero_6.png,html-button-response,14,65042,5cacd94d51928b0017495a2f,typicality,NULL
2488,1266,1,three_5.png,three_4.png,html-button-response,15,66309,5cacd94d51928b0017495a2f,typicality,NULL
2489,1033,0,one_4.png,one_9.png,html-button-response,16,67343,5cacd94d51928b0017495a2f,typicality,NULL
2490,944,1,eight_10.png,eight_1.png,html-button-response,17,68288,5cacd94d51928b0017495a2f,typicality,NULL
2491,963,0,five_4.png,five_8.png,html-button-response,18,69252,5cacd94d51928b0017495a2f,typicality,NULL
2492,1015,1,three_1.png,three_2.png,html-button-response,19,70268,5cacd94d51928b0017495a2f,typicality,NULL
2493,1234,1,two_8.png,two_2.png,html-button-response,20,71504,5cacd94d51928b0017495a2f,typicality,NULL
2494,1627,0,five_2.png,five_7.png,html-button-response,21,73132,5cacd94d51928b0017495a2f,typicality,NULL
2495,1858,0,eight_3.png,eight_5.png,html-button-response,22,74991,5cacd94d51928b0017495a2f,typicality,NULL
2496,1275,0,four_9.png,four_2.png,html-button-response,23,76267,5cacd94d51928b0017495a2f,typicality,NULL
2497,1476,1,seven_7.png,seven_9.png,html-button-response,24,77745,5cacd94d51928b0017495a2f,typicality,NULL
2498,1386,1,eight_2.png,eight_10.png,html-button-response,25,79132,5cacd94d51928b0017495a2f,typicality,NULL
2499,1057,1,zero_10.png,zero_6.png,html-button-response,26,80190,5cacd94d51928b0017495a2f,typicality,NULL
2500,980,1,two_5.png,two_6.png,html-button-response,27,81172,5cacd94d51928b0017495a2f,typicality,NULL
2501,2481,1,six_8.png,six_3.png,html-button-response,28,83654,5cacd94d51928b0017495a2f,typicality,NULL
2502,1053,1,two_4.png,two_2.png,html-button-response,29,84708,5cacd94d51928b0017495a2f,typicality,NULL
2503,1075,1,three_3.png,three_9.png,html-button-response,30,85784,5cacd94d51928b0017495a2f,typicality,NULL
2504,713,1,two_7.png,two_3.png,html-button-response,31,86498,5cacd94d51928b0017495a2f,typicality,NULL
2505,1376,1,nine_6.png,nine_1.png,html-button-response,32,87875,5cacd94d51928b0017495a2f,typicality,NULL
2506,1658,0,nine_6.png,nine_2.png,html-button-response,33,89534,5cacd94d51928b0017495a2f,typicality,NULL
2507,1102,1,three_6.png,three_9.png,html-button-response,34,90637,5cacd94d51928b0017495a2f,typicality,NULL
2508,1366,0,one_1.png,one_3.png,html-button-response,35,92004,5cacd94d51928b0017495a2f,typicality,NULL
2509,2049,0,five_4.png,five_9.png,html-button-response,36,94055,5cacd94d51928b0017495a2f,typicality,NULL
2510,1044,0,three_7.png,three_6.png,html-button-response,37,95100,5cacd94d51928b0017495a2f,typicality,NULL
2511,1527,0,five_9.png,five_2.png,html-button-response,38,96628,5cacd94d51928b0017495a2f,typicality,NULL
2512,1215,0,nine_4.png,nine_3.png,html-button-response,39,97844,5cacd94d51928b0017495a2f,typicality,NULL
2513,1356,1,seven_3.png,seven_7.png,html-button-response,40,99200,5cacd94d51928b0017495a2f,typicality,NULL
2514,963,0,one_6.png,one_9.png,html-button-response,41,100165,5cacd94d51928b0017495a2f,typicality,NULL
2515,913,1,four_10.png,four_5.png,html-button-response,42,101079,5cacd94d51928b0017495a2f,typicality,NULL
2516,2190,1,seven_1.png,seven_8.png,html-button-response,43,103270,5cacd94d51928b0017495a2f,typicality,NULL
2517,1858,1,five_6.png,five_1.png,html-button-response,44,105128,5cacd94d51928b0017495a2f,typicality,NULL
2518,1155,0,six_2.png,six_4.png,html-button-response,45,106285,5cacd94d51928b0017495a2f,typicality,NULL
2519,1024,1,four_7.png,four_3.png,html-button-response,46,107309,5cacd94d51928b0017495a2f,typicality,NULL
2520,1084,1,nine_8.png,nine_9.png,html-button-response,47,108395,5cacd94d51928b0017495a2f,typicality,NULL
2521,682,1,three_1.png,three_2.png,html-button-response,48,109078,5cacd94d51928b0017495a2f,typicality,NULL
2522,723,1,two_1.png,two_6.png,html-button-response,49,109802,5cacd94d51928b0017495a2f,typicality,NULL
2523,1024,0,one_6.png,one_2.png,html-button-response,50,110826,5cacd94d51928b0017495a2f,typicality,NULL
2524,903,1,six_1.png,six_2.png,html-button-response,51,111731,5cacd94d51928b0017495a2f,typicality,NULL
2525,1255,1,nine_7.png,nine_8.png,html-button-response,52,112987,5cacd94d51928b0017495a2f,typicality,NULL
2526,1073,1,three_8.png,three_10.png,html-button-response,53,114061,5cacd94d51928b0017495a2f,typicality,NULL
2527,985,1,zero_2.png,zero_7.png,html-button-response,54,115047,5cacd94d51928b0017495a2f,typicality,NULL
2528,1535,1,five_7.png,five_5.png,html-button-response,55,116583,5cacd94d51928b0017495a2f,typicality,NULL
2529,863,1,seven_4.png,seven_8.png,html-button-response,56,117448,5cacd94d51928b0017495a2f,typicality,NULL
2530,1547,0,four_8.png,four_4.png,html-button-response,57,118996,5cacd94d51928b0017495a2f,typicality,NULL
2531,752,1,zero_8.png,zero_1.png,html-button-response,58,119748,5cacd94d51928b0017495a2f,typicality,NULL
2532,1044,0,zero_8.png,zero_1.png,html-button-response,59,120793,5cacd94d51928b0017495a2f,typicality,NULL
2533,943,1,six_3.png,six_4.png,html-button-response,60,121737,5cacd94d51928b0017495a2f,typicality,NULL
2534,1106,0,one_8.png,one_10.png,html-button-response,61,122844,5cacd94d51928b0017495a2f,typicality,NULL
2535,1434,0,nine_1.png,nine_10.png,html-button-response,62,124279,5cacd94d51928b0017495a2f,typicality,NULL
2536,964,0,eight_6.png,eight_1.png,html-button-response,63,125245,5cacd94d51928b0017495a2f,typicality,NULL
2537,993,0,one_4.png,one_2.png,html-button-response,64,126239,5cacd94d51928b0017495a2f,typicality,NULL
2538,1666,1,six_10.png,six_9.png,html-button-response,65,127906,5cacd94d51928b0017495a2f,typicality,NULL
2539,1084,1,one_3.png,one_5.png,html-button-response,66,128992,5cacd94d51928b0017495a2f,typicality,NULL
2540,1395,1,five_3.png,five_10.png,html-button-response,67,130388,5cacd94d51928b0017495a2f,typicality,NULL
2541,1175,1,nine_7.png,nine_3.png,html-button-response,68,131563,5cacd94d51928b0017495a2f,typicality,NULL
2542,922,1,zero_3.png,zero_2.png,html-button-response,69,132488,5cacd94d51928b0017495a2f,typicality,NULL
2543,1065,1,four_7.png,four_2.png,html-button-response,70,133554,5cacd94d51928b0017495a2f,typicality,NULL
2544,1063,0,four_5.png,four_8.png,html-button-response,71,134618,5cacd94d51928b0017495a2f,typicality,NULL
2545,834,1,zero_5.png,zero_10.png,html-button-response,72,135452,5cacd94d51928b0017495a2f,typicality,NULL
2546,1656,0,three_3.png,three_4.png,html-button-response,73,137110,5cacd94d51928b0017495a2f,typicality,NULL
2547,1204,1,four_6.png,four_1.png,html-button-response,74,138315,5cacd94d51928b0017495a2f,typicality,NULL
2548,1537,1,one_8.png,one_7.png,html-button-response,75,139852,5cacd94d51928b0017495a2f,typicality,NULL
2549,1406,1,five_6.png,five_1.png,html-button-response,76,141259,5cacd94d51928b0017495a2f,typicality,NULL
2550,873,1,two_10.png,two_5.png,html-button-response,77,142133,5cacd94d51928b0017495a2f,typicality,NULL
2551,1878,0,seven_5.png,seven_10.png,html-button-response,78,144012,5cacd94d51928b0017495a2f,typicality,NULL
2552,3052,1,five_3.png,five_5.png,html-button-response,79,147066,5cacd94d51928b0017495a2f,typicality,NULL
2553,1024,0,nine_4.png,nine_10.png,html-button-response,80,148091,5cacd94d51928b0017495a2f,typicality,NULL
2554,1486,1,eight_6.png,eight_8.png,html-button-response,81,149578,5cacd94d51928b0017495a2f,typicality,NULL
2555,864,1,four_4.png,four_9.png,html-button-response,82,150443,5cacd94d51928b0017495a2f,typicality,NULL
2556,1376,0,seven_6.png,seven_2.png,html-button-response,83,151819,5cacd94d51928b0017495a2f,typicality,NULL
2557,853,1,zero_3.png,zero_9.png,html-button-response,84,152673,5cacd94d51928b0017495a2f,typicality,NULL
2558,954,0,seven_5.png,seven_10.png,html-button-response,85,153628,5cacd94d51928b0017495a2f,typicality,NULL
2559,1506,1,nine_9.png,nine_5.png,html-button-response,86,155135,5cacd94d51928b0017495a2f,typicality,NULL
2560,994,0,eight_7.png,eight_8.png,html-button-response,87,156129,5cacd94d51928b0017495a2f,typicality,NULL
2561,943,1,nine_5.png,nine_2.png,html-button-response,88,157073,5cacd94d51928b0017495a2f,typicality,NULL
2562,1105,1,two_10.png,two_1.png,html-button-response,89,158179,5cacd94d51928b0017495a2f,typicality,NULL
2563,2099,1,seven_3.png,seven_1.png,html-button-response,90,160278,5cacd94d51928b0017495a2f,typicality,NULL
2564,723,1,six_8.png,six_6.png,html-button-response,91,161002,5cacd94d51928b0017495a2f,typicality,NULL
2565,713,1,six_7.png,six_5.png,html-button-response,92,161715,5cacd94d51928b0017495a2f,typicality,NULL
2566,974,0,two_4.png,two_3.png,html-button-response,93,162690,5cacd94d51928b0017495a2f,typicality,NULL
2567,1104,0,seven_6.png,seven_4.png,html-button-response,94,163794,5cacd94d51928b0017495a2f,typicality,NULL
2568,1034,1,one_1.png,one_10.png,html-button-response,95,164829,5cacd94d51928b0017495a2f,typicality,NULL
2569,1165,0,seven_9.png,seven_2.png,html-button-response,96,165995,5cacd94d51928b0017495a2f,typicality,NULL
2570,924,1,four_1.png,four_10.png,html-button-response,97,166920,5cacd94d51928b0017495a2f,typicality,NULL
2571,1305,1,eight_9.png,eight_4.png,html-button-response,98,168226,5cacd94d51928b0017495a2f,typicality,NULL
2572,1335,0,eight_4.png,eight_2.png,html-button-response,99,169562,5cacd94d51928b0017495a2f,typicality,NULL
2573,1023,0,five_10.png,five_8.png,html-button-response,100,170586,5cacd94d51928b0017495a2f,typicality,NULL
2574,884,1,eight_5.png,eight_3.png,html-button-response,101,171471,5cacd94d51928b0017495a2f,typicality,NULL
2575,1527,1,six_7.png,six_5.png,html-button-response,102,172999,5cacd94d51928b0017495a2f,typicality,NULL
2576,3039,0," "," ",html-button-response,0,3109,5c2d1e6777e4bb00013e0ec1,typicality,NULL
2577,31571,NULL," "," ",instructions,1,34683,5c2d1e6777e4bb00013e0ec1,typicality,NULL
2578,57775,NULL,NULL,NULL,survey-text,2,92482,5c2d1e6777e4bb00013e0ec1,typicality,"{"Q0":"which ever looks the most different to what is normally used should be selected "}"
2579,4022,1,one_1.png,one_5.png,html-button-response,3,96508,5c2d1e6777e4bb00013e0ec1,typicality,NULL
2580,3308,0,two_4.png,two_9.png,html-button-response,4,99821,5c2d1e6777e4bb00013e0ec1,typicality,NULL
